3153,"It's not the same, Summer, Lincoler is a crazed maniac -- just a misguided effort of mine to create a morally neutral superleader by combining the DNA of Adolf Hitler and Abraham Lincoln, Turns out it just adds up to a lame, weird loser,"
3159,"Don't look at me, dude,"
3166,"Kick his ass, Brad! Kick his ass!"
3171,"I just did you a favor, Morty,"
3188,"Huh, Big star in the sky,   Oxygen-rich atmosphere, Giant testicle monsters, We'll be fine! Let's party!"
3191,"Oh, man, Y-you hear that, Morty? You really lucked out with Summer o-on that one,"
3193,"Relax, Morty, relax! It's gonna be fine, All we have to do is go out and find us some kalaxian crystals,"
3195,"Oh, shit, motherbleep kalaxian crystals, Morty, just a few miles south of here,"
3197,"Whoa, whoa, whoa, Morty, morty, I-I can't go with you, I got to hang back and make sure everything stays cool here, you know? I mean, who knows what -- what if somebody breaks something?"
3200,"Oh, hey, Morty, this is perfect! You can take Lincoler with you,"
3202,"Shut up, Lincoler, It's the least you can do for wrecking the living room,"
3233,"All right! You did it, Morty,"
3235,"Well, at least he didn't die in vain, He got these crystals,   And these babies just saved this lame-ass party! Wubba, lubba, dub, dub! Play something, S-somebody, play something,"
3238," Put your right foot forward   And your left foot back   Then slide around like on a nordictrack   Move to the left   Step to the right   Wiggle your elbows, and look up into the light   It's the, it's the   It's the Rick dance   It's the, it's the   It's the Rick dance "
3239,"Slow Mobius, hit me with the clock beam!    It's the, it's the   It's the Rick dance "
3240,"That's the Rick dance! All right! Whoa, man!"
3242,"What? No, no, no, I can get us home whenever I want to, But, listen, speaking of those crystals, can I get the rest of them? I'm starting to come down, Morty, Crystal kalaxian is a really strong, but fleeting high,"
3245,"Oh, Morty, you idiot! Does anybody else have any more k-lax? B-birdperson? Uh, squanchy? Don't squaunch at me,"
3247,"All right, all right, fine, Morty, you party pooper buzzkill! Boo, boo! Morty sucks!"
3249,"Boo! Morty, you're the worst, Morty,"
3293,"Huh? What? Wait? What? What? Stop,"
3295,"Uh, all -- all right, All right, Hold -- hold on,   Ahh! So good,"
3297,"Bring me the thing,"
3299,"The thing, The thing, The -- the -- it's got, like, buttons on it and lights on it, It -- it -- it beeps,"
3302,"Summer for -- for the win, All right, that should do it,"
3304,"Uh, s-see for yourself,"
3306,"Yeah, e-everything's frozen in time, Yeah, and Slow Mobius thinks he's all that,"
3308,"I don't know, How long do you guys want? A week? A month?"
3311,"Worst movie ever,"
3316,"Don't need to, I have a new catchphrase,"
3318,"I love my grandkids,"
3320,"Psych! Just kidding -- my new catchphrase is, ""I don't give a bleep""  Just shake that ass, bitch, and let me see whatcha got   Just shake that ass, bitch, and let me see whatcha got  Roll credits!  Just shake that a--  Roll the credits! Go!  Just shake that ass  That's the end of season one! That's the end, motherbleep ""I don't give a bleep"" is my new catchphrase! bleep you! That's season one! Boom! Season one up in your face, motherbleep Yeah!"
3338,Who cares about the buurp thing you guys are talking about? The whole point of freezing time is to stop giving a bleep. Put a shirt on your dumb dad and let's get this dumb universe rolling. Let's do this thing. 
3340,"Alright, listen, you two, we froze time for a pretty long time, so when I unfreeze it, the world's time is gonna be fine, but our time's gonna need a little time to, you know, stabilize. "
3342,"It means relax and stop being a pussy, Morty. I thought you learned that by now. It also means don't touch your parents or we could shatter into countless theoretical shards. "
3344,And away we go! 
3348,"Shhh, Morty! "
3351,"Negative visualization, Jerry. It explains a lot about where you're at. Hi, sweety. "
3358,"Yeah it would literally destroy them. Now listen, why do--why do--why--why don't you guys go get a free sunday ice cream,   go out there and get some ice creams. Here's five hundred dollars cash in unmarked moneys. I'm just gonna put it on the floor and uh, kick it on over to ya. You guys go nuts. "
3364,Uh oh. 
3371,"Man that guy is the Red Grin Grumble to pretending he knows what's going on.   Well guess what? I made him up. You really are your father's children. Think for yourselves, don't be sheep. "
3377,"Yup, it really makes you appreciate how fickle the universe can be.   One minute you're falling off a roof for six months, the next minute, bam! "
3383,"Actually, sorry Summer, I gotta back the M bomb on this one. I remember the conversation. We told Morty to replace all the bank's money with cookies, your job was to put the mattress under Mr. Benson. "
3395,Whoa whoa wh-what the hell hell hell hell hell? 
3397,"Oh God, oh no, what did you guys just do? "
3401,buurp Were either of you guys uncertain about anything just now? 
3406,"Alright both of you, just don't move, don't speak, don't think. I have to check something.  "
3415,Shut up!   Oh crap are you kidding me? Two dots? This never needs to be more than one dot. The two of you made us uncertain! 
3420,Our time is fractured. You two somehow created a feedback loop of uncertainty that's split our reality into two equally possible impossiblities. W-we're exactly like a man capable of sustaining a platonic friendship with an attractive female co-worker. We're entirely hypothetical. 
3422,"We're not on any timeline, dummy. Look. "
3426,"I assume they're Schrodinger's cats. A-actually, I assume they both are and aren't, just like us.  "
3428,"""Mom and Dad?"" Get your head out of your family's ass. The three of us are lost in a timeless oblivion. Your parents get to exist. They're probably living it up in some pointless grounded story about their bleep marriage. "
3451,"This is why you don't freeze time, you guys. It's incredibly irresponsible."
3454,"Look, there's no time to hold me accountable, Morty. Like literally no time. Look around. Uncertainty is inherently unsustainable. Eventually everything either is or isn't. And we've got about four hours to be ""is"". "
3457,"We ""isn't"" "
3458,"Alright, since this time crystal exists in both possibilities, and since it's impossible that I didn't nail this, I'm probably about to press this button in both possibilities at exactly the same time. "
3460,"Whatever you're asking, the answer is I'm amazing. And away we go! "
3462,"Huh, what do you know, it's working "
3465,Oh shit. 
3467,What the hell is wrong with you two!? I--I m--I m--I mean you four!? 
3469,"Good I'm glad it was painful. You do deserve it! I saw you, you're both buurp all over the damn place. We've been split for twenty minutes and your lives are already scattered to the quantum f ing wind? What the hell do either of you have to be so uncertain about? Your brand of zit cream? Which chair to sit in while I do everything? Come on, spit it out! "
3475,"Alright, cool it, I see what's happening here. You're both young, you're both unsure about your place in the universe, you both wanna be ""Grampa's favorite."" I can fix this. Morty sit here, Summer, you sit here. Now listen, I know the two of you are very different from each other in a lot of ways, but you have to understand that as far as Grampa's concerned, you're both pieces of shit. Yeah, I can prove it mathematically. Actually, let me grab my whiteboard. This has been a long time coming anyway. "
3497,"So in conclusion, you're both equally mercurial, overly sensitive, clingy hysterical bird brained homunculi. And I honestly can't tell the two of you half the time because I don't go by height or age, I go by amount of pain in my ass, which makes you both identical. Alright, everything resolved? Everybody nice and certain about their position in my world? "
3499,"Alright, perfect. Sit still, buurp arms down, I'm gonna do this again, this time, be like Grampa. "
3501,What's that? You got something to say? 
3502,And away we go! 
3504,And away we go! 
3505,"Huh, that's weird. Oh, my God. "
3507,That son of a bitch is gonna kill me! 
3508,"Follicle unfeeling sociopath. Don't you get it? He thinks he can save his own skin by using the crystal to kill me. He probably figures it's easier to eliminate one of the possibilities rather than merge them. I have to admit, it's always in the back of my mind too. The difference is I would never do it! Until now... "
3509,"Don't you get it? don't you get it? The other Rick isn't trying to merge us anymore. He thinks he can save his own skin by using the crystal to kill me. He probably figures it's easier to eliminate one of the possibilities rather than merge them. I have to admit, it's always in the back of my mind too. The difference is I would never do it! Until now... "
3511,Saving our lives. After he takes me out he's gonna be coming for you! 
3514,You see that? Get down. 
3517,I told you he's a psycho! 
3518,He's lost it. The time fracture must have made him crazy! 
3519,I don't know what to do! I don't know what to do! 
3522,"Oh God, now there's three of them, we're outnumbered! Get in the cupboards! Wait, don't don't do that, they'll know... wait wait, think about getting in the cupboards but don't really. AAAAH IS THIS WHAT YOU WANT YOU SICK bleep? YOU WANNA SEE CHILDREN DIE? "
3534,"Shh shh... I know where you are, you creepy old monster... I know how you think! Oh, is this where you think I'm going? You think I'm standing here? Well maybe you're right! "
3544,"Oh God, my head. What did you guys do? "
3547,"Only in self defense, myself tried to kill me first! Guys, I don't expect you to understand this, but time breaking twice means our problem is two times bigger and we've got half as much time to solve it. Well actually, I do expect you to understand that, it's basic math. C-could someone just let me out of here? If I die in a cage I lose a bet.  "
3549,"Ah, for God's sake, alright here, give me the time crystal. "
3551,"Calling myself. Here, listen, buurp it'll probably go to voice mail since, you know, I'm calling myself. "
3552,"Hello, Rick here. "
3553,"Don't fall for it, it's a bit. "
3554,"Just kidding, haha! You just got Ricked. You've reached Rick's voicemail, you know what to do  . "
3555,"Hey Rick, it's Rick. Listen, I'm sorry about earlier. No hard feelings. I know you know I mean it too. Take it easy. Whoa. Damn, look at this, I'm blown up. Three new voicemails.   You get the idea buurp we're cool now. "
3557,Fine I'll just do it myself. 
3559,"Because I waited until I was certain it was what I wanted to do, Morty. That's the difference between you and me. I'm certain, and you're a walking burlap sack filled with turds. "
3581,"Oh, what you're just gonna listen to this guy now? He's got a giant testicle for a head! He came here in a bubble. For all we know he could be the David Berkowitz of Nutsack Land. "
3585,"Uh, we did... "
3586,We're not wearing collars. 
3588,buurp What? 
3591,"Alright, fine. Summer, Morty, put 'em on. "
3593,"Yes, we're back, problem solved. "
3597,How long exactly do we have to wear these things? They're really embarassing. 
3602,"I would have been happy to pay for it, Summer, but they don't exactly sell them at Costco. Besides, there's a larger lesson to be learned here. Get him! "
3616,What if I told you there's a huge ticket up right behind you? 
3618,"Alright, hear me out on this. You're immortal, right, which means your life is infinite. Well in that case there's 100% chance that you'll eventually do everything, including turning around to look behind you. "
3621,"Ah, God, gross and weird! "
3626,"Summer, Morty, take off your collars! "
3628,Good question. I suppose the answer is: I'm not certain! 
3631,I have no idea! 
3632,I'm not sure. 
3634,"Maybe I will, maybe I won't. "
3636,"I'm really uncertain about everything, even kicking your ass! "
3649,"Time is falling apart, we've got to get back to certainty, quick! Give me your collars! "
3651,"Morty, I have to fix three of them, and then there's thirty-one other versions of me that have to also fix three for a total of 96. I'm not an idiot. I know how to be decisive, now hand me that  . "
3653,"Oh, shit. "
3672,"Okay, we're out of time. It's ironic, huh? "
3674,What's goin' on? 
3681,"What are you talking about, it's not broken, Morty, I fixed it, just put it on! "
3683,"Fine, bring it here. "
3690,Goddammit! 
3692,Morty where's your collar I'll fix it 
3695,"I'm okay with this. Be good Morty. Be better than me. bleep The other collar! I'm not okay with this! I am not okay with this! Oh, sweet Jesus please let me live. Oh, my God I--I've gotta fix this thing, please God in Heaven, please, God, oh Lord, hear my prayers. Yes! bleep you God! Not today, bitch. "
3697,"Yes I did it! There is no God! In your face. One dot, motherbleep! "
3701,"You know what I'm talking about, oh yeah. I'm gonna do the cabbage patch, Morty. Check me out I'm doing the cabbage patch dance. It's a classic dance, remember, like this. Oh shit look at that. "
3705,Yeah. 
3707,"Shut up, Morty. The last time you felt something, we all almost died. You little s--piece of shit. "
3716,No it doesn't. It hurts. 
3738,"Learning to fly this thing, Morty, it's gonna be really liberating. Y-Y-You're gonna be free to go on all kinds of errands for me. "
3740,"  Alright Morty, lesson's over. We got some business to attend to a few lightminutes south of here. "
3742,"  WHOA! Jesus, Jerry, what the hell are you doing here?! "
3744,"I guess I remember that.   Wow. And you've just been back there this whole time? Amazing. Well we don't have time to take him to Earth, Morty. Head for 3124-917. "
3746,Yep. 
3749,"Nope.   This is. You can park in a handicapped spot, Morty. Anything with less than eight limbs is considered disabled here. "
3769,"You kidding? I wish I had this idea. Well... I did have this idea, but I wish I was the version of me that owned it. That guy's rich. "
3771,"  Trust me Morty, I've heard stories from other Ricks. Jerrys don't tend to last five minutes off of Earth. This is a totally unregistered cross-temporal asteroid. Here they can romp and play with other Jerrys. It couldn't be safer. "
3773,"Hey Morty, hang onto this. That number's your dad. If you lose it, we're not gonna be able to get him back. "
3777,"Okay, wait here. "
3779,"Don't come with. It's boring, it's buurp business stuff. "
3781,"Right, like nothing shady ever happened in a fully furnished office? You ever hear about Wall Street Morty? Y-You know what those guys do in th--in their fancy board rooms? They take their balls, and they dip 'em in cocaine, and they wipe 'em all over each other. You know, Grandpa goes around, and he does his business in public because Grandpa isn't shady. "
3783,"Ah, crap.   Hey, what's up? "
3785,"Can... Can we please...? This is my grandson, Morty. "
3787,"Ugh.   Here, now go away. "
3789,Y-Y-Y-You're gonna give him your card?! 
3793,"Ugh... You've got what the intergalactic call a very planetary mindset, Morty. It's more complicated out here! These are Flurbos. Do you understand what two humans can accomplish with three thousand of these? "
3795,An entire afternoon at Blips and Chiiiitz! 
3797,"Aw, this place is the best. It's got beer, games, prizes, and you can never tell what time it is. "
3799,"Yeah, sure, if you spend all day shuffling words around you can make anything sound bad, Morty.   Here, check this out. "
3836,"Fifty-five years. Not bad, Morty. You kinda wasted your thirties though with that whole birdwatching phase. "
3838,"Morty. You were just playing a game. It's called Roy. Snap out of it, come on.   "
3840,Lookit this. You beat cancer and then you went back to work at the carpet store? Boo. 
3843,"It's also the same as doing nothing. If Krombopulos Michael wants someone dead, there's not a lot anybody can do to stop him. That's why he does it for a living? Now if you'll excuse me, it's time to thrash your Roy score.   "
3845,"Uh-huh, yeah, that's the difference between you and me, Morty. I never go back to the carpet store. "
3887,"What are you doing Morty?! This is a Galactic Federation outpost! Look, I don't have time to tell you my entire backstory, but Grandpa and government don't get along! "
3893,"Oh, good job, Morty. Y-Y-Y-You killed my best customer but you saved a mind-reading fart! "
3895,"Morty, don't do it.   Morty, you idiot! "
3897,"We can't get him outta here. He's gaseous. He's not gonna make it through a portal, Morty. "
3902,"Morty, come on, I-I wanna go back to Blips and Chitz. I don't wanna deal with this! "
3906,Screw this. I'm out. 
3913,Stupid-ass fart-saving carpet-store motherbleep!   Move! 
3915,"Wait, did you bleep with my seat settings? "
3920,"Yeah, yeah.   "
3924,"That's 'cause my grandson drives like a male Obavradian. Yeah, I said it. Some stereotypes are based in fact. "
3926,"  Or, ya know, if you still have that gun K. Michael dropped, we can finish the job and go home. "
3928,I'm being polite. 
3930,"Yeah, where's that? Are you going on a quest to find he who smelt it? "
3932,"Oh great, just a hop, skip, and an 800 lightyear jump! "
3934,  Whatever you wanna do you little punk-ass little bitch... 
3940,"  Shut the bleep up about moonmen! This isn't a musical number. This is a bleep operation, we gotta be cool and bleep lay low! "
3956,Son of a...   Why were the Gromflomites holding you prisoner? What the bleep is so valuable about you? 
3958,  Any species that gets a hold of this thing is gonna use it to take over the galaxy. Do you know how inconvenient that's gonna be to my work? 
3960,Somebody dropped the dime on us. Gearhead...   
3962,"Number One is me, asshole! You're supposed to be my friend! "
3967,"Two things I wanna make clear to everybody in this room. Never betray me, and it's time to go. "
3976,"Hey Morty, remember when you said selling a gun was as bad as pulling the trigger? How do you feel about all these people getting killed because of your choices? "
3978,Tell that to Gearhead's gearsticles. 
3980,"Wrong! I'd be playin' Roy right now. At a certain point, my hands are tied, Morty. "
3998,"Morty, take the wheel! "
4001,Whoa! 
4003,"Geez, dammit, Morty! Who taught you to fly this thing?!   Haha, I'm kidding, I know that's on me. "
4006,"Shit. Well, I guess this is it. "
4019,"Damn. Can't blame that on the dog. ...Talk about silent but deadly. I-I've seen some nerve gas but ga- th-this gas got some nerve! Haha, you know what I'm sayin'? "
4021,"I'll let you know, Morty. Gone with the wind, am I right? If you don't like that one, Morty, an alt on that one could be, like...if I said Gasablanca! ...Alright, I'm done.   Let's get to the Promethean Nebula, so my grandson can finish savin' a life! "
4063,"Fine. Morty, take your fart to his hole and say your goodbyes. I'm gonna find some fuel and take a biiiig fat Morty.   That's my new word for 'shit' because of today's events. "
4079,"So did you guys make out a little bit? Is he gonna send you a postcard?   Man, that guy hit the lottery when he crossed paths with you. "
4081,"Morty, I know I picked on your core beliefs and decision making a lot today, but I am glad you insisted on gettin' that fart home. You know, at least all the death and destruction wasn't for nothin', you know?   You miss your fart friend, huh? Well I've got a little surprise for you, buddy. While you were gone I found another wormhole with millions of beings just like him on the other side and they're all coming to visit. "
4083,"Too late, Morty. The hole's opening. "
4086,Th-there's a lot more where that came from too. 
4089,Hey.   Hey bro. How many people was your Roy responsible for killing today? 
4090,"None, we chilled at Blips and Chitz all day, ain't that right homie? "
4092,Haha! 
4094,"  Must be nice... Hey, Morty, there's our Jerry. "
4097,Glad you're safe Jerry. What do you say we go home? 
4099,"  Hey, wait, do you have 5126? "
4100,"Uh, I'm not sure. Morty. "
4102,"Uh, that's a Blips and Chitz ticket. "
4104,"Way to go, Morty. Eh, whatever. "
4107,"Alright, come on, Jerry. "
4112,"It's the coolest place in the world! Hahahaha, I g- I get to be in a commercial! "
4118,Yeah Morty
4120,It's my favourite song
4123,"Oh yeah, distress beacon! buurp Yeah baby!"
4125,"The first rule of space travel kids, is always check out distress beacons; nine out of ten times its a ship full of dead aliens and a bunch of free shit!"
4128,"One out of ten times its a deadly trap, but I'm ready to roll those dice!"
4132,"Yeah. Cha-ching. Oh yeah, if you find a room full of eggs, don't shy away from it, give one of them a shake. Those facehuggers are worth more than this ship."
4135,This will make the cops write it up as a looting by the Korblocks.
4137,"I hear you man, cops are racist."
4139,"Oh, hey! You're alive! Thank God."
4142,And how do you know it didn't get on the ship with you? Those two ding-dongs seem pretty calm about the whole thing.
4147,Called it.
4149,Unity!?
4152,"Oh boy. Uh, these are my grandkids, Summer and Morty. Summer, Morty, this is uh, Unity. We sort of used to, uh, date."
4155,Quite an operation you got going here Une. You're a whole planet now huh?
4160,"Summer, rude. Why don't you kids run off and play with Unity while Unity and I do some catching up."
4187,"World peace achieved. Nice! A little weird to publish a paper about it for yourself, but hey. So what's next? "
4189,"Oh, goody."
4193,"buurp I like that. Oh, that's pretty sexy. Hey listen, where can I get a drink around here? "
4195,"Unity, Unity, who am I talking to? I watched you assimilate a whole police station just to get your hands on the evidence locker."
4198,"Hey, listen, I've grown too. I have! See, I've- I've reconnected with my family, right? "
4200,Maybe it's part of getting old. Maybe I just miss being with... a collective.
4203,Oh yeah!
4205,"Wait, wait, stop! H-Hold it! Not like this. We need a hang glider. And a crotchless Uncle Sam costume. And I want the entire field of your largest stadium covered end to end with naked redheads! And I want the stands packed with every man that remotely resembles my father! "
4216,Oh yeah! I want youuuuuu!
4228,Oh my god. Oh my god.  
4230,What's this 'was' stuff? I just need to hydrate and then we're doing that again! 
4233,"Listen, if this is an invasion I gotta sit this one out, but I'll- I'll be back to have sex with the survivors. "
4238,All bad I hope.  
4240,"Whoa, Jesus Christ!"
4243,Oh snap! Powdered neutronium? Amphetetron? You know what I can make with this stuff?
4245,"Come on, it's not every day that I'm in town! It- it's for old time's sake. "
4247,"Oh, I was thinking velocitinis, but..."
4250,"I can do whatever you do and more, baby."
4253,"You know, I think Beta-7 over there is hoping your alliance can be more than practical."
4286,"You got that right. But... baby, listen. Y-you're talking about taking over planets and galaxies, you gotta... you gotta just... remember to let go sometimes, you know."
4289,Whoa! 
4291,Whoa! That's not what I meant! 
4294,"  Oh, that was awesome! My grandkids weren't in that town, right? A-are my grandkids alive? ... H-hey, my drink is empty."
4358,What the hell... is your problem? 
4360,"Fine, geez! "
4362,See ya!
4364,"Tend your garden, kids, I'm kinda doing a thing here."
4367,Oh my god buurp you guys I get it. You're afraid the big bad hivemind is gonna steal  your grandpa away. 
4372,"Oh, gee, boy Summer, well put. Uh, why don't we see what Unity thinks. Unity?"
4374,"Oh, hey, wh-what's this on the news, guys? L-l-let me turn it up."
4377,I think you two are a little outnumbered. 
4379,What? Dumb. Bye.
4381,"Summer's just a hyper-emotional, needy little- what's the word I'm looking for here... uh- human! It runs in the family! I can tolerate it but I can't give a crap about it. Take a hike. "
4384,"I'm not looking for judgement, just a yes or no. Can you assimilate a giraffe?"
4413,"Aaah!   Alright, I'm bored."
4415,"Pfft, screw those guys! Uugh, I'll be right back. Don't waste your brain on those weirdos, Unity. They're no different from any other aimless chumps that you occupy. They just put you at the centre of their lives because you're powerful and then because they put you there they want you to be less powerful. Never gonna happen though, right?"
4417,Never! Back in a flash.
4419,"Best weekend ever, Rick! I agree, Rick! Let's see how long we can go!"
4421,Hey Une! You got any more-
4429,Hey.
4431,Okay.
4433,No. It's your house. 
4435,"Who? Oh. Unity. Yeah, well, I mean honestly we're talking about an entity that thrives on enslavement, you know. It's not cool. Fun's fun but who needs it? I'll be in the garage. "
4439,Unity! Unity! Unity! 
4442,"I wanna talk to buurp Unity. Beta-7, I know it's in there!"
4444,"I know your game, Beta-7, I've met a billion of you, you little on-deck in-the-wind shoulder to cry on!"
4446,"Well, you're just loving this, mother f- this isn't gonna shape out like you think, pal! Unity's not into other hiveminds! It's gonna suck you in and use you up and a month from now I'm going to be making out with all of you in a bunch of red wigs! Unity! Unity! Unity, I know you can hear me! Get out here!"
4448,"Oh, in your dreams you have weapons systems. "
4450,"We are, Morty. Alright, Beta-shit-7, you just got saved by the bell, bitch! "
4452,"""they're no different from any of the aimless chumps that you occupy, they just put you at the center of their lives because your powerful then because they put you there they want you to be less powerful. Never gonna happen tho right."" "
4468,"Well I don't like your unemployed genes in my grandchildren, Jerry. But life is made of little concessions. "
4471,Who the bleep are you? 
4476,"Everybody just relax for a second. There's no such thing as an ""Uncle Steve"". That is an alien parasite. "
4479,"No you haven't Jerry. These telepathic little bastards, they embed themselves in memories they use those to multiply, spread out, and take over planets. It's disgusting. "
4481,"He's a real piece of shit! This is a big one, someone probably tracked in last week on the bottom of their shoe or on a piece of alien fruit. "
4483,"Get off the high road Summer, we all got pink eye because you won't stop texting on the toilet. "
4485,"No, ""Steve"" put that memory in your brain so he could live in your house, eat your food, and multiply. We could be infested with these things, so we gotta keep an eye out for any zany, wacky characters that pop up. "
4487,Thanks Mr. Poopybutthole. I always could count on you. 
4489,"Alright, there's six of us and that's it. Me, Morty, Jerry, Beth, Mr. Poopybutthole, and Summer. "
4491,Can't afford to chance it. 
4494,Trust me Beth you don't wanna know how many answers that question has. 
4498,Why couldn't I bring my portal gun?   
4510,"Six, Morty! There's supposed to be six of us! If there's seven, then that means somebody's not real. "
4512,I guessed. That's why I aimed for his shoulder. 
4524,Wait. 
4526,No! Don't flashback! 
4534,Take that! 
4544,"Everybody stop remembering! These parasites are like bed bugs, and every flashback is another mattress. Look! There's only supposed to be six people in this house. "
4546,"No! Uh, the fact that I wrote this number down means that there's four parasites. "
4549,"All right, there's six of us, buurp and that's it. Me, Morty, Jerry, Beth, Mr. Poopybutthole, Frankenstein, Sleepy Gary, Photography raptor, Mr. Beauregard, and Summer. "
4551,"6, 10, what's the difference? I just love the number 6 for no reason! Where's my pencil at? "
4553,"Oh, thanks, Pencilvester!   Yeah,I-I g-- I guess that is what happened, but I-I don't get why I would do that. "
4568,"That is su-- buurp -- suspicious. We're always hearing about this Tinkles character, but we never get to - "
4575,"Look, I'm not used to being this unsure for this long. I'm just gonna aim for shoulders starting with the weird girl.   "
4577,"Hold still, ""Summer."" "
4579,"Oh, yeah? Well, what if you just think that, Sleepy Gary? I've known you for 15 years. Don't make me hurt you. "
4581,"Wait, why would you want me to -- You're one of them, aren't you? "
4584,"Shut up, Hamurai! Shut up, Amish Cyborg! What is this? '90s Conan? "
4587,"You know what, Pencilvester? It took me my whole life to realize it, but I love barbecuing. "
4589,"Watch me, baby. I'm like tom cruise from, um, ""cuisine"" or w-whatever that movie's called where he makes drinks. Yeah, check me out. I'm like tom cruise from ""cuisine.""   yeah. Is that what it's called? ""cuisine""? "
4591,"Wait.   Noooooo! Shoot. Now look. It's like a ""Where's Waldo?"" page. Can you find me? Check out all these zany characters. We'll be right back after these messages. "
4594,"Can't do that, Sleepy Gary. All right, everybody listen to me. I don't know if any of you guys are real, but this house has been infested with fake loved ones that spread through fake memories, and our planet will be destroyed if they get out.   "
4597,"You guys, we got to hurry. I just got back from Walmart. They're selling Nintendo 3ds systems for $149.99 on sale, plus every time you buy one, you get a $50 gift card. Brings the total price down to $110 after tax. Now, listen, we can flip those sons of bitches for 230 bucks apiece easy! They're all limited-edition ""Zelda"" ones. Hurry! Hurry! Come with me! We can be rich, and we also all get to keep one and we can play nintendo games! Nintendo, give me free stuff. "
4599,"Okay, yes, I definitely remember doing that, but also, I would never do that "
4618,"Uh, no thank --   Okay. Trying to figure out how to lower the blast shields, huh? Anybody here think it's suspicious that a lot of people in here can't wait to get out of here? "
4621,"So, what are you gonna do when you rotate back to the world, Frankenstein? "
4623,"No! Get out of my head, parasite! No! Drop it. Give me the gun, Frankenstein!   Give it back! "
4625,  Is anyone here even real? Am I the only real person on earth?! 
4635,"Hey, don't blame me! I tried to shoot Summer 10 minutes ago! "
4639,"Wubba lubba dub dub! Ricky ticky tavi, beyotch! And that's the wa-a-a-a-y the news goes. Hit the sack, jack. Uh-oh! Somersault jump. Aids! And that's why I always say shum shum shlippedy dop! Grassss tastes bad-ah. No jumpin' in the sewer. Burger time! Rubber baby baby bunkers! Lick, lick, lick my balls!   yeah! Say that all the time. "
4642,"Beth, I'm your father! "
4645,"Why don't you make me, implausibly naive pubescent boy with an old Jewish comedy writer's name? "
4649,"Shut up, Morty, you brainwashed, little turd that might not even be real because I'm brainwashed, too. "
4651,"Oh, oh, oh, really? Well, I remember you as a whiny, little piece of shit, Morty! "
4653,"Yeah! I've got about a thousand memories of your dumb, little ass and about six of them are pleasant. The rest is annoying garbage. So why don't you do us both a favor and pull the trigger? Do it! Do it, motherbleep Pull the bleep trigger! "
4656,What the hell? 
4660,"Holy crap, Morty, you're right. "
4662,"Well, yeah, duh-doy. T-took you long enough.   "
4663,"Now let's go, Morty. We got a lot of friends and family to exterminate.   "
4666,We need to kill everyone that we can only remember fondly. Who's got a bad memory about Mrs. Refrigerator? 
4670,"Everybody back! If you're not a parasite, you have nothing to fear. What about Summer? "
4689,"  Come on, man. Haven't we ever had an uncomfortable silence or an awkward fart on a road trip? Come on, Pencilvester. Give me anything. "
4691,You're right.   Kill Pencilvester. 
4704,I guess I did the butler! Ha ha! Does -- d-does that scan? 
4706,"Thanks, ghost in a jar. You always were good at pointing out potentially obscure comedy.   "
4723,"From now on, let's all be careful to wash our hands when we get back from outer space. That goes for everyone. "
4725,"At least we're real, Jerry. We're real. Ricky ticky tavi! "
4728,"No, Beth! Oh bleep "
4739,"Oh, geez! Oh, my god! "
4743,"Listen, Beth, don't torture yourself. I made a similar mistake years ago, but, you know, on a planetary scale. "
4745,"He's not pressing charges. I mean, that's got to be the ""you shot me"" equivalent of not being mad. "
4750,  And that's the wa-a-a-a-y the news goes. 
4765,"Oh boy. Time to go, Morty. "
4768,"The Pentagon. I mean, not THE Pentagon. buurp The lame one, here on Earth. "
4779,Morty and I are going to look into it. You guys hold tight. 
4792,Stay back! This watch turns people into snakes! 
4795,My name is Rick Sanchez. This here's my grandson Morty.   
4798,"I've seen enough of the galaxy to know that what we've got here is a Cromulon from the Cygnus-5 Expanse. So you can forget about nukes, and you can forget about math.   This head won't go away until buurp Earth shows them it's got a hit song. "
4801,"No, Frasier. A live performance of a newly-written, catchy, original song. The Cromulon feed on the talent and showmanship of less-evolved lifeforms. "
4803,You're gonna wanna put them on that giant speaker system at your sonic testing facility at Area 51. 
4811,"Good luck, Mr. President. "
4815,"I dabble, Mr. President. "
4827,"Who's NOT a musician, Morty? "
4829,"Yeah, not with that attitude. "
4835,WhooooOOOOAHHHH!!!! 
4837,"  All right, Morty, let's get ready to do it! Why don't you, uh, find a button on one of those keyboards and lay down some kind of beat? "
4839,"Morty! Good music comes from people who are relaxed. Just hit a button, Morty! Gimme a beat! "
4842,Ahhhhh yeahhhhh 
4850,Take off your pants and your panties 
4856,Take a shit on the floor 
4863,"Hey, take your pants off "
4885,I think planet Earth has just been transported. 
4897,"Uhh, it's probably a bad time to mention it, but any astronauts you guys had in orbit are definitely dead. "
4910,Whoa ho ho ho ho! 
4911,"Geez, Morty. The guy's just doing his job. Take it easy. "
4913,"Genius happens in the moment, Morty.   "
4915,"That's planning for failure, Morty. Even dumber than regular planning.   Balls. "
4917,"Morty, Morty, stop! Listen! There's only so much charge left in this thing. If we portal home from here and back, we're not gonna have enough charge left to get off-world. Get it? "
4919,"Yeah, buurp you see, I try to shelter you from certain realities, buurp Morty. Cause if I let you make me nervous, then we can't get schwifty. "
4921,"Hey, Morty! Could you lick my...   "
4953,"Wait, wait, wait! Come on, h-hold on a second! "
4959,"Whoa, whoa! Morty! Give me that! "
4961,"Morty, just put it down. You don't know what you're doing. "
4964,Nooooo! 
